Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Year_lastUpdated,Current Ver,Android Ver
TOOLS,4.3,32111,5.3,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,3.9,12388,5.3,1000000,Free,0,Everyone,2016,yes,yes
WEATHER,4.2,18425,5.3,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.6,73404,5.3,1000000,Free,0,Everyone,2017,yes,yes
FINANCE,2.8,135,5.3,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.8,6696,5.3,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,29,5.3,5000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.1,134,5.3,10000,Free,0,Everyone,2018,yes,yes
SPORTS,4.1,142,5.3,100000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.4,7,5.3,500,Free,0,Everyone,2015,yes,yes
BUSINESS,4.9,13,5.3,100,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,38,5.3,500,Free,0,Everyone,2018,yes,yes
BUSINESS,3.1,104,5.3,10000,Free,0,Everyone,2015,yes,yes
PERSONALIZATION,3.2,8,5.3,100,Free,0,Everyone,2015,yes,yes
BOOKS_AND_REFERENCE,3.9,88,5.3,10000,Free,0,Everyone,2018,yes,yes
SPORTS,3.7,818,5.3,100000,Free,0,Everyone,2016,yes,yes
COMMUNICATION,4,74497,5.3,5000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,3,5.3,100,Free,0,Teen,2017,yes,yes
FAMILY,4.7,2910,5.3,50000,Free,0,Everyone,2016,yes,yes
PRODUCTIVITY,4.3,11402,5.3,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4,3,5.3,100,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,4,4,5.3,100,Free,0,Everyone,2018,yes,yes
MEDICAL,4.3,6,5.3,1000,Free,0,Everyone,2017,yes,yes
FAMILY,3.9,859,5.3,100000,Free,0,Teen,2017,yes,yes
PERSONALIZATION,4.2,36,5.3,1000,Free,0,Everyone,2016,yes,yes
FAMILY,4.1,665,5.3,50000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,4.3,138,5.4,100000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.4,22486,5.4,1000000,Free,0,Teen,2018,yes,yes
EDUCATION,4.6,25183,5.4,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4.7,52743,5.4,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4.7,61749,5.4,1000000,Free,0,Everyone,2017,yes,yes
EDUCATION,4.6,37862,5.4,1000000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,231325,5.4,10000000,Free,0,Everyone,2018,yes,yes
TRAVEL_AND_LOCAL,4.3,165299,5.4,10000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.5,85387,5.4,1000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.6,4724,5.4,1000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.1,12180,5.4,1000000,Free,0,Everyone,2016,yes,yes
VIDEO_PLAYERS,4.2,59089,5.4,10000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.3,15874,5.4,1000000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,4.6,16094,5.4,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,608,5.4,100000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.6,621,5.4,50000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,3.9,2852,5.4,100000,Free,0,Everyone,2015,yes,yes
SOCIAL,4.6,4435,5.4,100000,Free,0,Mature 17+,2018,yes,yes
COMMUNICATION,4,4,5.4,100,Free,0,Teen,2017,yes,yes
FAMILY,4.5,19,5.4,5000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,676,5.4,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,55,5.4,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.8,21,5.4,5000,Free,0,Everyone,2018,yes,yes
FAMILY,4.6,87,5.4,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,242,5.4,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,19,5.4,5000,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,7,5.4,1000,Free,0,Everyone,2018,yes,yes
FAMILY,3.6,5,5.4,1000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.3,26601,5.4,1000000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.7,41625,5.4,1000000,Free,0,Everyone,2017,yes,yes
TRAVEL_AND_LOCAL,4,305,5.4,10000,Free,0,Everyone,2018,yes,yes
HOUSE_AND_HOME,4.1,1372,5.4,50000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,231446,5.4,10000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.2,58981,5.4,10000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.4,283,5.4,10000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.3,131,5.4,50000,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,5,1,5.4,10,Free,0,Teen,2017,yes,yes
BUSINESS,4,1,5.4,100,Free,0,Everyone,2017,yes,yes
FAMILY,3.8,87,5.4,5000,Free,0,Everyone,2016,yes,yes
ART_AND_DESIGN,4.7,3632,5.5,500000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.4,32254,5.5,1000000,Free,0,Everyone,2017,yes,yes
DATING,2.8,80,5.5,10000,Free,0,Teen,2017,yes,yes
DATING,3,1,5.5,500,Free,0,Mature 17+,2018,yes,yes
HEALTH_AND_FITNESS,4.5,644,5.5,100000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.2,1140,5.5,500000,Free,0,Teen,2017,yes,yes
HEALTH_AND_FITNESS,4,3061,5.5,100000,Free,0,Everyone,2016,yes,yes
HOUSE_AND_HOME,3.9,6631,5.5,1000000,Free,0,Everyone,2015,yes,yes
LIBRARIES_AND_DEMO,4.3,6,5.5,10000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.2,25807,5.5,1000000,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,4,11908,5.5,1000000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,4.3,127,5.5,10000,Free,0,Everyone,2016,yes,yes
PHOTOGRAPHY,4.2,5,5.5,500,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.3,9966,5.5,1000000,Free,0,Everyone,2017,yes,yes
TOOLS,3.3,688,5.5,100000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.4,10093,5.5,1000000,Free,0,Everyone,2016,yes,yes
FINANCE,4,732,5.5,50000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,14,5.5,1000,Free,0,Everyone,2018,yes,yes
FAMILY,3.1,47,5.5,10000,Free,0,Everyone,2015,yes,yes
VIDEO_PLAYERS,4.1,24565,5.5,1000000,Free,0,Everyone,2016,yes,yes
FAMILY,4,68,5.5,5000,Free,0,Everyone,2017,yes,yes
BUSINESS,3.4,45,5.5,10000,Free,0,Everyone,2017,yes,yes
FAMILY,5,3,5.5,500,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.4,167,5.6,50000,Free,0,Everyone,2017,yes,yes
AUTO_AND_VEHICLES,4.4,805,5.6,50000,Free,0,Everyone,2018,yes,yes
ENTERTAINMENT,4.3,103078,5.6,5000000,Free,0,Everyone,2018,yes,yes
MEDICAL,5,1,5.6,10,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4,130081,5.6,10000000,Free,0,Everyone,2017,yes,yes
VIDEO_PLAYERS,4.3,7557,5.6,1000000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,4.3,21589,5.6,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,103064,5.6,5000000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,3.8,82,5.6,5000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4,130063,5.6,10000000,Free,0,Everyone,2017,yes,yes
TOOLS,3.7,3743,5.6,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.5,174,5.6,50000,Free,0,Everyone,2016,yes,yes
FAMILY,2.9,2079,5.6,100000,Free,0,Everyone,2015,yes,yes
TOOLS,4.4,7,5.6,1000,Free,0,Everyone,2017,yes,yes
SPORTS,3.2,4,5.6,100,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,301,5.6,10000,Free,0,Everyone,2018,yes,yes
FAMILY,5,7,5.6,10,Free,0,Everyone,2017,yes,yes
WEATHER,4.4,8433,5.6,100000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.7,26,5.6,1000,Free,0,Everyone,2017,yes,yes
FAMILY,5,1,5.6,10,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3.8,85,5.6,5000,Free,0,Teen,2015,yes,yes
BUSINESS,4.6,770,5.6,100000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.5,3972,5.6,100000,Free,0,Teen,2018,yes,yes
SOCIAL,4.2,93,5.6,10000,Free,0,Teen,2017,yes,yes
FAMILY,1.7,1172,5.6,10000,Free,0,Everyone,2017,yes,yes
FAMILY,4.5,28,5.6,1000,Free,0,Teen,2018,yes,yes
FAMILY,4.6,25,5.6,5000,Free,0,Everyone,2018,yes,yes
AUTO_AND_VEHICLES,4.6,534,5.7,10000,Free,0,Everyone,2018,yes,yes
COMICS,4.4,5968,5.7,1000000,Free,0,Everyone,2018,yes,yes
DATING,2.5,277,5.7,100000,Free,0,Mature 17+,2017,yes,yes
HEALTH_AND_FITNESS,4.4,20547,5.7,1000000,Free,0,Everyone,2017,yes,yes
HOUSE_AND_HOME,3.9,1478,5.7,100000,Free,0,Everyone,2015,yes,yes
FAMILY,3.8,1123,5.7,100000,Free,0,Everyone,2016,yes,yes
MEDICAL,4.9,28,5.7,5000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4.2,140917,5.7,10000000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4,8985,5.7,1000000,Free,0,Everyone,2017,yes,yes
FAMILY,4.4,174,5.7,10000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.5,216,5.7,50000,Free,0,Everyone,2018,yes,yes
SPORTS,3.5,1689,5.7,100000,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,4.3,697,5.7,50000,Free,0,Everyone,2017,yes,yes
FINANCE,2.3,251,5.7,50000,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,4,3647,5.7,100000,Free,0,Everyone,2017,yes,yes
BUSINESS,3.4,54,5.7,10000,Free,0,Everyone,2016,yes,yes
FINANCE,4.1,15057,5.7,500000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.4,6271,5.7,500000,Free,0,Everyone,2016,yes,yes
BUSINESS,4,13,5.7,1000,Free,0,Everyone,2017,yes,yes
BOOKS_AND_REFERENCE,4.1,10,5.7,5000,Free,0,Everyone,2018,yes,yes
BUSINESS,4.4,20921,5.7,1000000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.3,18,5.7,1000,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,5,3,5.7,100,Free,0,Everyone,2018,yes,yes
SPORTS,3.3,64,5.7,5000,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,19,5.7,1000,Free,0,Everyone,2018,yes,yes
GAME,4,2700,5.7,500000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,138050,5.7,10000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,3.9,141515,5.7,10000000,Free,0,Teen,2014,yes,yes
BOOKS_AND_REFERENCE,4.4,1877,5.7,100000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.5,93,5.7,10000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.6,89,5.7,5000,Free,0,Everyone,2018,yes,yes
DATING,3.5,1093,5.8,100000,Free,0,Mature 17+,2017,yes,yes
HOUSE_AND_HOME,4,515,5.8,50000,Free,0,Everyone,2015,yes,yes
HOUSE_AND_HOME,4,4465,5.8,1000000,Free,0,Everyone,2015,yes,yes
MEDICAL,4.4,275,5.8,10000,Free,0,Everyone 10+,2018,yes,yes
MEDICAL,4.3,168,5.8,10000,Free,0,Everyone,2018,yes,yes
TOOLS,4.4,1236,5.8,100000,Free,0,Everyone,2018,yes,yes
PARENTING,4.7,69,5.8,5000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,4115,5.8,100000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,3.7,10490,5.8,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.2,9126,5.8,1000000,Free,0,Everyone,2016,yes,yes
LIFESTYLE,4.7,57,5.8,10000,Free,0,Everyone,2017,yes,yes
FAMILY,3.1,1734,5.8,500000,Free,0,Everyone,2016,yes,yes
FAMILY,5,10,5.8,500,Free,0,Everyone,2017,yes,yes
FAMILY,3,1691,5.8,500000,Free,0,Everyone,2016,yes,yes
TOOLS,4.6,85496,5.8,1000000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.6,71740,5.8,5000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.7,3,5.8,500,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,4.1,54034,5.8,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4.3,1853,5.8,500000,Free,0,Everyone,2018,yes,yes
TOOLS,4,127,5.8,10000,Free,0,Everyone,2015,yes,yes
FAMILY,3,1,5.8,100,Free,0,Teen,2018,yes,yes
FINANCE,4.1,54,5.8,5000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,2.8,25,5.8,1000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.3,9562,5.8,500000,Free,0,Teen,2018,yes,yes
FAMILY,5,4,5.8,100,Free,0,Everyone,2018,yes,yes
TOOLS,4.5,3673,5.8,500000,Free,0,Everyone,2018,yes,yes
FAMILY,2.9,691,5.8,100000,Free,0,Everyone,2016,yes,yes
BOOKS_AND_REFERENCE,4.6,90468,5.9,5000000,Free,0,Everyone,2018,yes,yes
DATING,4.2,22544,5.9,1000000,Free,0,Mature 17+,2018,yes,yes
DATING,4.2,22545,5.9,1000000,Free,0,Mature 17+,2018,yes,yes
EVENTS,4.5,2153,5.9,50000,Free,0,Everyone,2017,yes,yes
HOUSE_AND_HOME,4,2382,5.9,500000,Free,0,Everyone,2015,yes,yes
MEDICAL,4.2,1747,5.9,100000,Free,0,Everyone,2016,yes,yes
TOOLS,4.1,38655,5.9,10000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4,30498,5.9,1000000,Free,0,Everyone,2015,yes,yes
PRODUCTIVITY,4,4660,5.9,1000000,Free,0,Everyone,2016,yes,yes
HEALTH_AND_FITNESS,2.9,1786,5.9,100000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,450,5.9,100000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,3.4,486,5.9,100000,Free,0,Everyone,2018,yes,yes
FAMILY,3.5,14145,5.9,1000000,Free,0,Everyone,2016,yes,yes
SOCIAL,4.8,111,5.9,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,150,5.9,10000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.5,309,5.9,10000,Free,0,Everyone,2017,yes,yes
HEALTH_AND_FITNESS,5,2,5.9,500,Free,0,Everyone,2018,yes,yes
FAMILY,4.7,92010,5.9,1000000,Free,0,Everyone,2018,yes,yes
BUSINESS,3.8,203,5.9,10000,Free,0,Everyone,2016,yes,yes
FINANCE,5,4,5.9,100,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.5,53,5.9,10000,Free,0,Teen,2018,yes,yes
PERSONALIZATION,3.8,23,5.9,1000,Free,0,Everyone,2018,yes,yes
SOCIAL,4.4,5985,5.9,500000,Free,0,Everyone,2017,yes,yes
FAMILY,3.1,1073,5.9,100000,Free,0,Everyone,2016,yes,yes
TOOLS,4.1,38679,5.9,10000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.7,2317,5.9,50000,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.8,192,6,10000,Free,0,Everyone,2018,yes,yes
EVENTS,4.4,663,6,100000,Free,0,Everyone,2017,yes,yes
MEDICAL,4.3,17,6,10000,Free,0,Everyone,2017,yes,yes
SOCIAL,4.4,2508,6,500000,Free,0,Everyone,2017,yes,yes
SPORTS,4.2,342909,6,10000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.2,342912,6,10000000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.1,7624,6,1000000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,3.3,19,6,5000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,3.2,559,6,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.8,13,6,100,Free,0,Everyone,2018,yes,yes
LIFESTYLE,5,2,6,10,Free,0,Everyone,2018,yes,yes
COMMUNICATION,3.4,7,6,1000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,3068,6,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,5463,6,1000000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,4.7,12,6,500,Free,0,Everyone,2018,yes,yes
TOOLS,4.4,208,6,10000,Free,0,Everyone,2016,yes,yes
PRODUCTIVITY,2.6,85,6,5000,Free,0,Everyone,2016,yes,yes
BUSINESS,4.5,416,6,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4.9,707,6,10000,Free,0,Everyone,2018,yes,yes
GAME,4.3,146,6,10000,Free,0,Mature 17+,2018,yes,yes
NEWS_AND_MAGAZINES,4.3,386,6,50000,Free,0,Everyone,2017,yes,yes
COMMUNICATION,4.2,91,6,10000,Free,0,Everyone,2017,yes,yes
FAMILY,2.6,366,6,50000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.2,18280,6,1000000,Free,0,Everyone,2015,yes,yes
BUSINESS,4.9,27,6,100,Free,0,Everyone,2018,yes,yes
ART_AND_DESIGN,4.1,203,6.1,100000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.4,51269,6.1,1000000,Free,0,Everyone,2018,yes,yes
COMICS,4.5,314,6.1,100000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.6,2264916,6.1,50000000,Free,0,Everyone,2018,yes,yes
DATING,3.5,13202,6.1,1000000,Free,0,Mature 17+,2018,yes,yes
DATING,3.5,13204,6.1,1000000,Free,0,Mature 17+,2018,yes,yes
DATING,4.2,2506,6.1,500000,Free,0,Mature 17+,2017,yes,yes
HEALTH_AND_FITNESS,4.7,15674,6.1,1000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.1,84,6.1,10000,Free,0,Everyone,2017,yes,yes
MEDICAL,5,1,6.1,100,Free,0,Mature 17+,2018,yes,yes
SHOPPING,4.4,7793,6.1,500000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,4,88860,6.1,5000000,Free,0,Everyone,2017,yes,yes
SPORTS,4.3,39878,6.1,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,3.9,18513,6.1,10000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,576454,6.1,50000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.1,12008,6.1,1000000,Free,0,Everyone,2016,yes,yes
WEATHER,4.5,3478,6.1,500000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.4,25922,6.1,50000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.3,9400,6.1,1000000,Free,0,Everyone,2016,yes,yes
PHOTOGRAPHY,4.5,180697,6.1,10000000,Free,0,Everyone,2017,yes,yes
LIFESTYLE,3.4,377,6.1,100000,Free,0,Everyone,2017,yes,yes
PRODUCTIVITY,2.4,166,6.1,10000,Free,0,Everyone,2018,yes,yes
COMMUNICATION,4.6,2265084,6.1,50000000,Free,0,Everyone,2018,yes,yes
SPORTS,4.2,4330,6.1,100000,Free,0,Everyone,2017,yes,yes
GAME,5,11,6.1,10,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,1.7,367,6.1,50000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.9,57,6.1,1000,Free,0,Everyone,2015,yes,yes
TOOLS,4.1,46,6.1,1000,Free,0,Everyone,2016,yes,yes
TOOLS,4.3,191621,6.1,10000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.9,26,6.1,1000,Free,0,Everyone,2016,yes,yes
PERSONALIZATION,4.2,410,6.1,100000,Free,0,Everyone,2018,yes,yes
FINANCE,3.9,460,6.1,100000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,4.2,61,6.1,10000,Free,0,Everyone,2018,yes,yes
BUSINESS,3.8,17,6.1,5000,Free,0,Everyone,2016,yes,yes
DATING,3.6,3414,6.2,500000,Free,0,Mature 17+,2018,yes,yes
LIFESTYLE,4,6676,6.2,1000000,Free,0,Everyone,2018,yes,yes
SHOPPING,4,4602,6.2,500000,Free,0,Everyone,2017,yes,yes
SPORTS,4.6,101455,6.2,5000000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.1,51145,6.2,10000000,Free,0,Everyone,2018,yes,yes
FINANCE,4,142,6.2,10000,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,8,6.2,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,285,6.2,10000,Free,0,Everyone,2017,yes,yes
PHOTOGRAPHY,4,35188,6.2,1000000,Free,0,Everyone,2018,yes,yes
FINANCE,4.8,6,6.2,500,Free,0,Everyone,2018,yes,yes
FAMILY,4.4,138,6.2,10000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,2,11,6.2,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,162,6.2,10000,Free,0,Everyone,2018,yes,yes
COMICS,3.8,5084,6.2,100000,Free,0,Everyone,2018,yes,yes
SPORTS,4.6,1641,6.2,10000,Free,0,Everyone,2018,yes,yes
FAMILY,4,39682,6.2,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.3,2419,6.2,100000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,4.7,101163,6.2,5000000,Free,0,Everyone,2018,yes,yes
PRODUCTIVITY,5,43,6.2,500,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,3.4,14,6.2,1000,Free,0,Everyone,2018,yes,yes
FAMILY,4.2,1749,6.2,100000,Free,0,Everyone,2017,yes,yes
EVENTS,4.5,7074,6.3,500000,Free,0,Everyone,2018,yes,yes
EVENTS,4.8,28,6.3,1000,Free,0,Everyone,2018,yes,yes
LIFESTYLE,3,4260,6.3,5000000,Free,0,Everyone,2017,yes,yes
MEDICAL,4.7,73,6.3,10000,Free,0,Everyone,2017,yes,yes
NEWS_AND_MAGAZINES,3.1,735,6.3,500000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.7,2543,6.3,500000,Free,0,Everyone,2018,yes,yes
FINANCE,3.9,730,6.3,10000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,3.9,35,6.3,5000,Free,0,Everyone,2018,yes,yes
TOOLS,4.7,58366,6.3,1000000,Free,0,Everyone,2017,yes,yes
BOOKS_AND_REFERENCE,4.1,114,6.3,10000,Free,0,Everyone,2015,yes,yes
BOOKS_AND_REFERENCE,4.4,98,6.3,10000,Free,0,Everyone,2014,yes,yes
TOOLS,4.5,78629,6.3,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,4.1,28892,6.3,5000000,Free,0,Teen,2018,yes,yes
FAMILY,4,2614,6.3,100000,Free,0,Mature 17+,2015,yes,yes
SPORTS,3.4,1520,6.3,50000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.5,67186,6.3,1000000,Free,0,Everyone 10+,2018,yes,yes
FAMILY,4.4,7,6.3,500,Free,0,Everyone,2016,yes,yes
HEALTH_AND_FITNESS,4.7,12,6.3,500,Free,0,Everyone,2018,yes,yes
TOOLS,4.1,61,6.3,1000,Free,0,Everyone,2017,yes,yes
MAPS_AND_NAVIGATION,4.6,2681,6.3,100000,Free,0,Everyone,2017,yes,yes
BUSINESS,4.2,100,6.3,10000,Free,0,Everyone,2018,yes,yes
TOOLS,4.2,91186,6.3,5000000,Free,0,Everyone,2018,yes,yes
SOCIAL,3.4,44,6.3,1000,Free,0,Teen,2018,yes,yes
PRODUCTIVITY,4.6,6320,6.3,100000,Free,0,Everyone,2016,yes,yes
BUSINESS,4,3,6.3,500,Free,0,Everyone,2015,yes,yes
FAMILY,5,3,6.3,500,Free,0,Everyone,2015,yes,yes
NEWS_AND_MAGAZINES,4.3,25,6.3,1000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.9,9,6.3,1000,Free,0,Everyone,2018,yes,yes
NEWS_AND_MAGAZINES,4.7,10,6.3,1000,Free,0,Everyone,2018,yes,yes
SPORTS,5,1,6.3,10,Free,0,Everyone,2015,yes,yes
NEWS_AND_MAGAZINES,4.7,273,6.3,10000,Free,0,Everyone,2018,yes,yes
TOOLS,4.3,15070,6.3,1000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.4,121,6.3,10000,Free,0,Everyone,2017,yes,yes
LIBRARIES_AND_DEMO,4.3,332083,6.3,10000000,Free,0,Everyone,2018,yes,yes
BEAUTY,4,364,6.4,100000,Free,0,Everyone,2018,yes,yes
HEALTH_AND_FITNESS,4.4,465,6.4,500000,Free,0,Everyone,2018,yes,yes
LIBRARIES_AND_DEMO,4.4,783,6.4,100000,Free,0,Everyone,2017,yes,yes
MEDICAL,3.9,272,6.4,50000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.1,157495,6.4,10000000,Free,0,Everyone,2018,yes,yes
PARENTING,4.1,559,6.4,100000,Free,0,Everyone,2018,yes,yes
VIDEO_PLAYERS,3.8,3965,6.4,100000,Free,0,Everyone,2018,yes,yes
TOOLS,4.6,168487,6.4,10000000,Free,0,Everyone,2018,yes,yes
MEDICAL,4.2,4559,6.4,100000,Free,0,Everyone,2018,yes,yes
PHOTOGRAPHY,3.8,28660,6.4,5000000,Free,0,Everyone,2018,yes,yes
COMICS,4.8,33783,6.4,1000000,Free,0,Teen,2018,yes,yes
GAME,4.5,38297,6.4,10000000,Free,0,Everyone,2018,yes,yes
FAMILY,3.9,168,6.4,5000,Free,0,Everyone,2017,yes,yes
PERSONALIZATION,4.7,19,6.4,1000,Free,0,Everyone,2016,yes,yes
SHOPPING,4.5,118,6.4,5000,Free,0,Everyone,2018,yes,yes
SHOPPING,4.6,69,6.4,5000,Free,0,Everyone,2018,yes,yes
FAMILY,4.5,10159,6.4,1000000,Free,0,Everyone,2018,yes,yes
TOOLS,4.1,1186,6.4,50000,Free,0,Unrated,2012,yes,yes
LIFESTYLE,4.5,532,6.4,10000,Free,0,Everyone,2015,yes,yes
GAME,3.9,1290,6.4,100000,Free,0,Everyone,2018,yes,yes
PERSONALIZATION,4.5,237,6.4,10000,Free,0,Everyone,2018,yes,yes
BOOKS_AND_REFERENCE,4.7,14773,6.4,500000,Free,0,Everyone,2017,yes,yes
GAME,4.2,601,6.4,100000,Free,0,Everyone,2015,yes,yes
MAPS_AND_NAVIGATION,4.2,207440,6.4,10000000,Free,0,Everyone,2018,yes,yes
MAPS_AND_NAVIGATION,4.3,891,6.4,50000,Free,0,Everyone,2018,yes,yes
SPORTS,4.8,160,6.4,10000,Free,0,Everyone,2018,yes,yes
